offsetCenter,differenceForward,steeringAngle
0.455,0.0079,0.1
0.463,0.0086,0.1
0.472,0.0099,0.1
0.481,0.0111,0.1
0.49,0.0127,0.1
0.499,0.0128,0.0
0.432,0.0045,0.1
0.442,0.0037,0.1
0.452,0.0042,0.1
0.461,0.0047,0.1
0.471,0.0061,0.1
0.48,0.0071,0.1
0.489,0.0086,0.1
0.501,0.01,0.1
0.512,0.0122,0.2
0.434,0.0069,0.1
0.444,0.0091,0.1
0.456,0.0108,0.1
0.469,0.0132,0.1
0.481,0.0146,0.1
0.493,0.0165,0.1
0.503,0.0168,0.0
0.515,0.0154,0.0
0.429,0.0055,0.1
0.44,0.0044,0.1
0.452,0.004,0.1
0.465,0.0048,0.1
0.476,0.0054,0.1
0.488,0.0067,0.1
0.5,0.0078,0.1
0.513,0.0094,0.1
0.529,0.0116,0.2
0.43,0.007,0.1
0.455,0.0111,0.1
0.469,0.0128,0.1
0.483,0.0147,0.1
0.497,0.0162,0.1
0.511,0.0167,0.0
0.525,0.0146,0.0
0.54,0.0125,0.1
0.435,0.0032,0.1
0.448,0.0033,0.1
0.463,0.0035,0.1
0.475,0.0045,0.1
0.489,0.0055,0.1
0.504,0.0069,0.1
0.519,0.0081,0.1
0.536,0.0101,0.1
0.416,0.0043,0.2
0.431,0.0068,0.1
0.446,0.0086,0.1
0.461,0.0105,0.1
0.479,0.0121,0.1
0.495,0.014,0.1
0.511,0.014,0.0
0.527,0.0125,0.0
0.401,0.0023,0.1
0.416,0.0012,0.1
0.433,0.0008,0.1
0.45,0.0016,0.1
0.466,0.0023,0.1
0.486,0.0041,0.1
0.5,0.0052,0.1
0.516,0.0067,0.1
0.534,0.0088,0.2
0.396,0.004,0.1
0.414,0.006,0.1
0.432,0.0081,0.1
0.451,0.0098,0.1
0.469,0.0117,0.1
0.49,0.0133,0.1
0.506,0.014,0.0
0.524,0.0122,0.0
0.377,0.0028,0.1
0.396,0.0012,0.1
0.415,0.0012,0.1
0.434,0.0015,0.1
0.452,0.0026,0.1
0.47,0.0036,0.1
0.489,0.0051,0.1
0.509,0.0064,0.1
0.358,0.0019,0.2
0.375,0.0043,0.1
0.394,0.0067,0.1
0.413,0.0085,0.1
0.433,0.0106,0.1
0.453,0.0122,0.1
0.473,0.0127,0.0
0.494,0.0105,0.0
0.513,0.0084,0.1
0.368,0.0008,0.1
0.371,0.0008,0.1
0.391,0.0006,0.1
0.411,0.0005,0.1
0.432,0.0014,0.1
0.454,0.0032,0.1
0.475,0.0044,0.1
0.494,0.006,0.1
0.39,0.0006,0.2
0.372,0.0033,0.1
0.366,0.0053,0.1
0.387,0.0075,0.1
0.413,0.0092,0.1
0.435,0.0113,0.1
0.459,0.0112,0.0
0.478,0.0098,0.0
0.501,0.0072,0.1
0.393,0.0013,0.1
0.377,0.0018,0.1
0.367,0.001,0.1
0.389,0.0004,0.1
0.412,0.0012,0.1
0.434,0.0023,0.1
0.455,0.0039,0.1
0.481,0.0061,0.2
0.41,0.0015,0.1
0.394,0.0036,0.1
0.379,0.0059,0.1
0.365,0.0075,0.1
0.388,0.0096,0.1
0.413,0.0111,0.1
